Product_ID;Product_Category_Name;Product_Weight_Gr;Product_Length_Cm;Product_Height_Cm;Product_Width_Cm
353f9040451759cc7153da959db1e531;Cool_Stuff;18600;38;74;38
8bc6752b88d4909a129ee0abfd76875b;Pet_Shop;300;16;4;11
c83bfa25f218562a2db2cb8abce10e1e;Fixed_Telephony;100;16;16;16
9892435c317b92530812ef9fe68cffc6;Fashion_Bags_Accessories;200;16;2;11
332f784cac57e18f1194e8156ad5bd9d;Health_Beauty;2550;20;40;25
09ae715b435241d687067cb868b056a7;Housewares;15050;60;25;60
c76ce8f19e21cfc8226f0551ed5da750;Cool_Stuff;1800;42;25;15
0f4d27b820e317c951649da022895e0e;Toys;325;17;18;12
926ecae86335e45fea05e1e39e9a5be9;Housewares;9500;42;54;25
557484a8965bdc4e548658239f7663fd;Garden_Tools;4000;30;21;24
ceeba7d5636e59173cc5f484e913db3d;#N/A;30000;65;65;65
70cc46ccdfff951dd7829395bce256ca;Garden_Tools;700;30;10;20
3d4c249691c5ff13ec7946d4d7a1aaa0;Telephony;150;20;5;12
167752e318335bf6bdd6906c4c470266;Sports_Leisure;200;18;8;14
2b5000342506556984dc8d0dcdbd4921;Home_Appliances;150;27;13;17
06ce9c3e61c7a07f872f8317a7dc534d;Health_Beauty;100;16;8;11
2f763ba79d9cd987b2034aac7ceffe06;Electronics;595;8;6;6
e5d51a994a31fdaf8d7ec087d31a9576;Health_Beauty;600;26;6;18
31d6f0a621ee145ae8c70304cf564483;Watches_Gifts;200;16;2;11
b9055c6417cea84a8198fec56ff6148f;Construction_Tools_Lights;2350;30;30;30
3f9714af5d7efa95476ebf732c9078c8;Garden_Tools;200;25;5;12
995e25d9b46dee183004994645768d95;Sports_Leisure;500;16;15;20
f9aa001a859b11fd798bb386f3d07eb0;Pet_Shop;9000;33;30;44
05e75e2ebb007f6cadbc9925311b014b;Furniture_Decor;500;80;10;60
77e54bccbb383f52f76910f34d4cda43;Health_Beauty;100;16;2;11
8650c4bacaf0a2cd9ce38bd72004c276;Health_Beauty;400;18;18;18
68db47d312d0b87e469762f0481d3b9c;Garden_Tools;16900;38;70;38
2756f88aa420dd0c5aa25b2db78d4664;Telephony;200;19;4;11
be19e1611a6015a66266d199ff3ccce0;Consoles_Games;150;29;2;16
56e04ad5959e2c30a6754d9cc1f098f2;Small_Appliances_Home_Oven_And_Coffee;225;18;18;16
1f8281d23bd0d53a9d2cea4bad53ca58;Furniture_Decor;18200;40;60;40
d2806dfb8e3474bcba8b5bcd771ff12c;Toys;790;28;24;31
0eb41884a8773e019708fb8409fd8347;Baby;21467;76;57;51
1c0b635cee597371e54d222a1d8e0386;Watches_Gifts;300;16;11;11
3651da23518f818b7da19d3ec6c69f5e;Furniture_Decor;150;35;2;25
37c4c3f162a9549087175b1391df2f02;Health_Beauty;975;19;12;15
407eeaa1c0dcd776f6c2ad41db4c62e5;Telephony;304;19;11;16
da37b504ecf6099b4f8af452ebdab0cc;Baby;8200;40;35;35
04b2173a311a1fe1a8c90a59c0a0f474;Pet_Shop;700;16;35;25
661d83b6b4988942aa9b449b57e12f81;Toys;1400;60;30;16
e337509290028e0c81c0ac93d7b1234e;Auto;18000;50;20;20
50571d0f0f8ffbeec1c64cefeec01135;Fashion_Bags_Accessories;350;43;16;27
b1fa0cf0885504d458c2a48e376ea087;Furniture_Decor;1200;65;12;12
9d358fd2a77935cffa32834b50cfb21e;Cool_Stuff;1200;42;25;15
3ae4b63ae37e03994e257921c73d50b8;Bed_Bath_Table;7683;38;45;52
de907886b218bfa2e0097c1fdff81785;Electronics;100;22;4;11
d82bca823d7ea924fb38e011970205dd;Furniture_Decor;600;65;11;11
7ce49c8945602088c4c4ca3e0ceb8244;#N/A;1400;35;3;35
27c63413ca2806bcab40a31d0f862a59;Air_Conditioning;4550;40;21;32
a93ad122024312ca432da7f7b32474b4;Bed_Bath_Table;1588;48;12;44
98bf9f3941be6afbca9ea37f8eb0c466;Pet_Shop;1400;20;16;22
1fd95182c672cf5b10c82207ca5dab97;Auto;1100;23;7;38
ac01b71ddb644fe8806e71a6030accf9;Furniture_Decor;800;32;6;28
35e26f65c3f380cfe6257d771fb067d2;Sports_Leisure;867;26;15;18
089cc17c8bf2226d13648392e33dabd7;Computers_Accessories;225;17;5;20
3fddda7e92c16fa45033a4373a116e00;Perfumery;75;11;11;8
f110a8fd4a8052d5717ce2adc2bb71d0;Sports_Leisure;3350;66;6;43
b76d57984db550fe9e6f3ad3467e3025;Market_Place;1800;20;40;21
5bf681c3d83a332fbb49765e3e572145;Housewares;100;16;7;20
a7bbff32c7321478b29f924301a1867d;Housewares;300;25;6;15
b88d27345de2feed45475bb48cca74b1;Stationery;300;16;5;17
52261c8a90724edab7b960c69dbf7a9c;Housewares;950;21;27;21
c72f08f769081bfde2959e39c5bde5d4;Perfumery;100;20;20;20
7446478ea3cd9ec46d67ad284c09df66;Bed_Bath_Table;1800;30;23;11
c857b96593773e940454e76efa8eabb3;Furniture_Decor;700;35;4;30
ceae7ba6df69ce2b3d1ec03bcfafc31a;Auto;1125;60;8;33
683f5eb77d76cc28e35f087731199974;Housewares;1200;36;12;23
4834f24983a4f056e5ae64265f723aaf;Electronics;230;16;14;15
575e0e0242a7a1900558645915d3d9f8;Food_Drink;300;20;20;20
d53b2798a5e86b8db90ea3c4855cb409;Toys;200;20;25;25
a861fc3f9efc96a2aa2f90a1e8a41875;Housewares;400;17;11;11
980ecbcc15fe174ec1e5757c4d75b1bf;Agro_Industry_And_Commerce;250;17;3;10
9914c493622d54a4297b480620db7cd7;Garden_Tools;5903;38;31;33
165c9d7f2d58ca8e4af9381c0b0226a4;Electronics;417;17;9;15
d19284bf0893e07e80c26fe4ad33458e;Furniture_Decor;2550;105;3;70
cb5df9426d14898cd286c3c5ac0b8cea;Auto;6800;45;20;45
057229db0353dff9e12e298e8f6429b9;Bed_Bath_Table;1900;16;2;11
9739d07ec835e1c66eedb9a6df402bd5;Cool_Stuff;900;43;21;26
cb2a50959c992d8d56a80c45b59e0441;Sports_Leisure;400;38;26;26
c3f538a01c95c92ddb8055bcfc6f4bd0;Musical_Instruments;350;17;7;11
8b41e0e27cc6de15e59de3853fcf51ce;Furniture_Decor;800;24;11;17
39fbb313b6c8c6cc28e358f37e3068c1;Watches_Gifts;300;16;11;11
6d07236d4abe99b5b1cbf368971bf6e7;Toys;200;17;7;12
7bcc81e7096d625f592094c60385ebc5;Baby;550;20;13;13
88ef4dcecbad145f927ebce34fbdde97;Toys;2050;47;13;24
f3ff1b0df51e4b86a6dc168c8bfe7dc9;Furniture_Decor;1650;45;15;35
27f53b8bf57426361b3e0174c16232e3;Sports_Leisure;4400;20;20;20
716229078d03301a1341876469a09752;Computers_Accessories;100;16;8;11
0aa186c65b07e61f5ac114182ab92a2b;Computers_Accessories;850;16;20;15
64b7b1d7151216b171067bafdb70d0bb;Baby;450;35;2;25
fda6a1e500285956c972ec2fe10f4923;Food_Drink;1850;20;20;20
18047039004204f52054f74b9503b9fe;Bed_Bath_Table;2555;55;17;48
a669398f595527fc03acc1ebda6b3cce;Health_Beauty;300;20;10;15
1a596515dcbe1a261f8dc0640ccb5149;Furniture_Decor;600;30;10;20
70b1659e9e180610c8a5fd5753c85b80;Perfumery;100;16;3;15
0751d46ff778c72973f67da627093303;Watches_Gifts;317;18;13;14
d332776387e352fbd83df0136cf05db1;Sports_Leisure;100;20;8;16
0a39e413aabaa89275742e9707f60f86;Furniture_Decor;2000;28;18;38
6722735e7b6ea43bbd86b1c9074c3057;Auto;1050;20;16;16
cabf8b8ae04dbb649a84f493660febbe;Furniture_Decor;1200;35;9;25
b0069f9a7b1811276378d64200846ea3;Electronics;150;16;16;16
9474f3c0da0c4fd0bdf88cf6ac1b5d04;Furniture_Decor;200;55;6;55
6bebe9cd650ba6c55af91897a572e3d7;Watches_Gifts;150;16;2;11
44feb28a74abb0f2f303412d60160750;Books_Technical;500;25;3;18
c47d256557f7fa30144ecea5722eebc2;Stationery;8350;38;30;28
42212fc3d57c0e2242bd661e94e1e067;Telephony;100;19;3;11
edffab3eae08991a067c2c7664821661;Furniture_Decor;300;16;6;11
42830ac3bef5dc8b398055683e52ad9a;Luggage_Accessories;325;24;19;20
a8115d34a4b7b74388da609692162c37;Computers_Accessories;250;41;2;29
f0bc8fe90b1c3901a14ba52f6aa17273;Telephony;100;18;12;16
418b40c9e83b7e5ac79e4a7ef975ebbe;Home_Appliances_2;7300;82;10;54
89c5f56df4c7712aa9b0aefb21743989;Sports_Leisure;3000;67;13;17
29d7696e65020b6cf7846bc4d7668f65;Telephony;233;16;13;13
8aa74335629d7d8e4ab23653b04ec65b;Housewares;900;39;4;27
0533c5ec3a042521493cfb6e12d6befd;#N/A;1550;38;4;23
6965419e0d5116b685c3f825e4752231;Computers_Accessories;900;36;9;11
d248fe1e952b5b5d62572369cc23ac3c;Watches_Gifts;600;23;19;15
9d29a021677d35a6b84c543bbdbcf120;Housewares;800;16;11;18
169837a0e2864f37482261c3d7a2dd80;Health_Beauty;350;20;20;20
1c4b558889819d00efc1ec52e76bc450;Baby;200;16;9;11
701657bde0d39ea77205d996a89d9009;Fashion_Underwear_Beach;300;30;16;11
9f69acd4da62618a3f6365b732d00ccd;#N/A;850;27;13;21
d9d1f8a93d1a991de6f45594b717b858;Computers_Accessories;1000;20;25;20
4b7abf05291c02396d0c60ed5e03e2a9;Health_Beauty;2100;24;26;24
bd481cb85531aa8ef9c09eb9e6a9e0a9;Fashion_Bags_Accessories;100;16;5;16
d0688f07b0aa9bfd7535de718425d8f5;Stationery;800;35;10;55
7552749c1a1124b5590d5b7206324daa;Furniture_Decor;14300;49;42;42
ae8a92195eb75e94998a210eeb51693e;Sports_Leisure;400;30;5;20
8d77b937d01f4d6ca31ea084ec26fced;Watches_Gifts;300;16;2;20
29e4631be78811ab993ae12613053b53;Auto;3100;70;8;70
331f7c3a5502a8007a966f70e151e89d;Auto;100;18;13;13
0044d70d4e53450c0fbb8255446a797b;Sports_Leisure;200;20;18;18
03894c9a40bf32b84a349ef0ddfccc1d;Housewares;20300;44;93;30
ea44caac707f7f1325182a538007f838;Baby;6600;45;25;35
1708d4cfc42166dc7f44e1ad501f4933;Bed_Bath_Table;11550;50;20;50
344cf40b4cf885e32de129b0917e4a33;Construction_Tools_Construction;750;16;11;11
237629a2fbb505d4db6ef67408dcf5bf;Housewares;475;24;19;24
188ca16451af4da0cdad2750f9973fd6;Toys;900;45;15;35
8ccac7e503c0ba1f7e7b3aafeae52cca;Furniture_Decor;5500;32;32;32
528006c231a0ed1649af2db0ab6c69ed;Sports_Leisure;850;36;23;18
bb706a70fa03c46aa8d5f4a15505ce1a;Office_Furniture;650;20;12;15
e2acf075e3634e6f0c26e4e88c1bf9d7;Furniture_Living_Room;6750;54;18;53
f71c0f4ee48321ba6b82205b2fc9e08f;Furniture_Decor;975;35;25;21
933bdcaec5fb56654d35ffaae48c7068;Bed_Bath_Table;250;28;4;18
75aabf28c2ab4533f72b84fb5b061354;Health_Beauty;4050;25;22;21
0bd478959805d86aabe80febd51789e4;Sports_Leisure;717;18;15;18
9239c49d7d0e542d0e12a9023771ef51;Costruction_Tools_Garden;155;18;7;14
90f97298579cd20412fdcc9b7a2d4b6b;Food_Drink;475;20;16;13
812f428f6757ab16c46cffc68f2e90c5;Furniture_Decor;600;60;7;14
d951b7ee80638f0b34111a091327be42;Perfumery;150;16;12;11
f2a949f938c95d18433bebfb12afe395;Auto;650;16;21;18
f18e94c9042a09a45c22444e432c0fe5;Sports_Leisure;400;21;26;21
759329d7653fd0c9a2b00d60aa8dd047;Sports_Leisure;200;26;5;13
f6bd73f359ad6b91076b19cc0b70b44a;Computers_Accessories;1050;29;16;18
d8347a6f6301cb4343a6e05e095e5871;Stationery;1150;21;15;15
ede2db86fe8aefa5df3788e970819229;Pet_Shop;950;50;20;20
6ebdbcab1f0dc7e1d3ecb01c1b140ade;Bed_Bath_Table;2300;40;10;40
28447390cfd2a411fcb8c008b6163da2;Toys;405;21;7;16
9e572ff4654f7064419d97a891a8b0fc;Bed_Bath_Table;1900;47;7;35
2ac7c9339ff85fff3e1aee3eaf7bb315;Housewares;217;18;5;14
e693be8d8b92c327a28dbadd6abedd0d;Stationery;300;27;5;23
3db5eb72ddad50a83599e1f0741caf7f;Home_Construction;225;23;18;18
d7205c0ebebe2744d7c2e44b6d69cc95;Bed_Bath_Table;150;26;6;19
49e1eb2294c024ad435adb2b1de09336;Housewares;400;20;7;11
7b0f65d848af0681e064d72f0d44e862;Computers_Accessories;125;18;3;11
f4d1833c85057a25ac14374dda132701;Health_Beauty;200;16;5;11
ee8eb0990ff05d13d55e89350ce16a3d;Bed_Bath_Table;600;31;4;17
19f3b74026e6ec6c83fc25e21baf454e;#N/A;1300;52;10;38
30b426aecc4e322e14030c1f384b1763;Sports_Leisure;2433;30;24;24
d0b9d3d449a97f582b325f11b512bfd2;Books_General_Interest;1833;17;17;18
f03e2584cfc057f8bf76bf5683955585;Toys;150;16;21;11
ecd4bfa8cb104e8a1655dd59d1332d29;Housewares;100;30;8;12
4a625789888350aabb6b1acd0e8f9e39;Furniture_Decor;1000;40;8;40
da77fdd937aba84787dbbba9231f79f8;Auto;550;16;21;18
753de82a096285dc21658d87c4933771;Fashion_Bags_Accessories;100;16;16;16
7642ddbf174d9a97119510f56be6c201;Toys;1950;30;35;35
b5c114b11d53b6fd85a6a90790f0b479;Housewares;267;24;15;12
54668f8d7fb456c8977d5ca817dab50c;Bed_Bath_Table;800;43;23;23
0f18321a5c6483ce8d2b2785f0c8f25d;Fashion_Bags_Accessories;200;16;8;11
2d80845a6f78e68221e4965655a9a9b8;Home_Appliances;150;27;13;17
d5448c89ef7dc8228e12ae75e180ba74;Telephony;100;20;20;20
d0fac709247e97e9b44a5351891ef9f3;Auto;800;16;16;11
9256d5ffeddcdb1ee516de53414ff1a2;Telephony;300;17;4;12
e40c9663823a220588b8f0c552ff5c03;Fashion_Male_Clothing;750;40;6;35
31a2f42a87890f87d77daebdfabc182e;Toys;1700;30;35;25
8fae593cc19dca7764e3eea78ec0fd77;Telephony;300;21;11;14
8cab8abac59158715e0d70a36c807415;Sports_Leisure;1050;40;20;30
39af1cd37608a2db10b81fd2350ce047;Pet_Shop;533;24;15;16
ce776bb92d4579d4ea61c2a009a2ab67;Watches_Gifts;600;16;27;17
19998f21eb0c32c91d5530613a490f41;Watches_Gifts;500;23;15;19
cfe3de98710935b80905117b165e6799;Furniture_Decor;1350;30;30;30
15a9e834e89eab39d973492882c658d6;Bed_Bath_Table;949;30;20;26
1fd5b8526b883f92d22dc09cda3031e3;Bed_Bath_Table;350;70;8;45
52875639c307f1a60e501898dcf12a4a;Auto;1800;34;40;19
3133d254cf85a65d8e94f39e38ded239;Health_Beauty;283;17;11;16
53d2c16e7356d124bb2a3f64ca920754;Sports_Leisure;433;16;16;16
e145fe0be63a7cfdb3b2d57c6769cec1;Home_Appliances;100;18;8;13
f24fac234abea1ab9560893ecc15a573;Auto;3375;47;22;11
d4cd62aeff97bcd3154deb9488f0cc5c;Health_Beauty;450;16;2;11
b41f1b93d5b478ecc56bcd6285c3a696;Sports_Leisure;450;30;10;30
1cd4e06e315c38b1a4a3268caa41fcd8;Cool_Stuff;800;26;15;20
a8d952e8e5436a6fe36d24c402d100de;Telephony;300;17;4;11
2ad7e937566ede4b158f9b06656b69ef;Sports_Leisure;3350;50;39;12
a1fa8c0b1d3e019af17cb198cefa4691;Home_Appliances;100;18;8;13
7dcc2e60786a27f4a3115fdf666b81fe;Fashion_Bags_Accessories;500;20;10;20
c9bf1f1d7fdb5fa18943e2d9dad5de02;Housewares;500;23;2;23
3c07c4a8d970b0ffad8a97bd6b5e478c;Furniture_Decor;2450;105;3;70
822c9ab05e9b8114704a5b2cd8639585;Perfumery;520;24;13;17
f706789a48ef8564b44640d0180b1aa7;Bed_Bath_Table;1300;41;7;41
cec6ba506483e17644eb48ee6694f5cf;Garden_Tools;5050;21;35;21
2cbd0f06c3123f0bd14c4bffc0498996;Telephony;75;19;5;11
06ae026e430189633c2fbd0288c86257;Watches_Gifts;450;22;14;17
aba92acbdc38cb3a656015d4fa601a23;Telephony;325;40;10;11
b520bae2a8c9790cac40196cb2025283;Furniture_Decor;200;16;5;20
f97ad9066c718a6cef93dfcf253d3e0d;Furniture_Decor;30000;61;70;65
40f9995eecfc68f54991ca49582e9885;Telephony;150;27;5;20
4228bf901c8db392cbffcbc1f14a13e2;Electronics;200;20;20;20
7e5fe07db814cff1e50a7561a10e37ef;Bed_Bath_Table;250;16;10;16
836c4b48c2b383bb38bb5788f828c596;Fashion_Underwear_Beach;100;26;5;18
42283300f3811baee739f5f6edc6feee;Construction_Tools_Construction;450;16;14;11
37b4783642fb927cc790934843b00b06;Furniture_Decor;1000;16;19;29
189e539d996a9b8ba4bba1a140a024a7;Health_Beauty;300;20;10;15
e71435b372f90893385344e8be3a7696;Housewares;1350;44;11;25
f2f960ea3804c29b5e5834c34082a0f4;Fashion_Sport;200;16;12;12
8934769521d632e65c27992662f05673;Cool_Stuff;200;17;4;13
ace77a1ab97b16e1947ee74c5f2d8c64;Market_Place;600;29;12;23
672f4e03ae047fc417a8921d6c1ed73e;Musical_Instruments;700;38;4;30
03df27817e9494be978b56cc083a0beb;Telephony;200;19;4;11
8b0229efd2d204e26dca4fb9d3eda08c;Health_Beauty;4000;30;35;30
bd9fca6bf4bdcbf4094d7bc11415dfe5;Small_Appliances;4683;45;29;22
50f1880f1989251727fbbfe8c0a346a6;Cool_Stuff;1450;42;25;15
373ad61ecfb4f1bd97ce0de42d3d9f04;Health_Beauty;300;16;9;15
6ef76b1a0c15eb96ed49c78d38f37b68;Bed_Bath_Table;600;45;15;35
9ee22e986a24607377ce379ebda2c666;Electronics;16850;22;22;18
ea768069ca084e95a752ee7d51a8ff70;Auto;975;22;6;13
06b4fb6f7d3ef030f7906bb13dde0728;Drinks;1550;16;36;16
dbbd95b8c1dfccf8bd20dff9b52688a9;Small_Appliances;2500;25;23;32
ebb87ff961b613b4e8c625c25018f9cc;Sports_Leisure;2350;60;15;43
a9bd39d11fe4d2d378c44eee9b11d9ce;Bed_Bath_Table;550;60;10;40
8d578db76b524efa43a961df4ac2d7d9;Auto;2275;33;7;26
e94d9f48ab491b190c0f0bdbd12830ae;Watches_Gifts;215;19;13;19
2bb3e85f2a403543fdb64e266e70c792;Toys;19450;45;50;45
9bda44a359c6f3c4a011c470eaa1708c;Perfumery;500;16;16;16
ec22e13f6e6798a040b5e4db9d434e59;Toys;350;45;15;35
a0b4002c65e49bff2f59d5c78c95fd0f;Watches_Gifts;200;16;2;11
a4c27cf9767fe2b589251c764b891eda;Perfumery;368;22;15;18
902a8b8bb0768e8562edc2d903337812;Baby;750;40;11;35
0fa699aaa0a38aa5d1de8e7fe04d2204;#N/A;17900;48;32;28
40c19ad8081c5efe90d93d945287adb8;Perfumery;150;22;7;16
7736ea239e147291f6adb766c992beb1;Bed_Bath_Table;250;40;4;30
7e3c3f51d5ccc2382147194f911e22a8;Fashion_Shoes;700;16;8;18
0c5bb07e9638a9c1f2616db08eb0318f;Consoles_Games;200;24;3;19
a8c6a80cff824c02863660b09d8a5502;Perfumery;200;16;3;12
2655d926d7d25a339682b6d8b2d53a49;Bed_Bath_Table;690;25;11;22
5aa4825c48568a0e84cbb5a84fe0b533;Computers_Accessories;700;30;12;12
258a6d1b2a8645981cf1f93803e5ae6a;Party_Supplies;350;16;11;11
feddfbd2585f9007f7ed77b1d1ae8d80;Health_Beauty;700;16;16;15
2012a57204f00f8fd57f8196130bee26;Bed_Bath_Table;1050;35;3;30
c033d17d5564326cf7986e7ffda1cf60;Health_Beauty;1350;42;12;11
a968285b931b85e05c46234aa3db388f;Fashion_Bags_Accessories;150;16;9;11
8fc20e5093a3fce66e664f0f066e1a75;Stationery;80;17;9;14
672bdce161930b1c72890c619224376a;Fashion_Bags_Accessories;1000;20;20;20
36696562bef043d7e07305d62baf5ca7;Furniture_Decor;3800;42;16;26
be4759b234eb97ef5af31ef0ccd0498e;Sports_Leisure;500;16;30;16
41b32e93d4f4db03491412efc40f3c91;Watches_Gifts;1000;17;10;16
977f845fc71d6dfd5af3a0aaaabf2161;Baby;10000;50;34;50
a4975ec11326ed8c6c875ca0f56a2814;Small_Appliances;200;20;10;15
694f7daacd749d7bde487e0f9675c5b8;Luggage_Accessories;850;30;15;15
5907ee011dfad4ad998e382fe4df3d14;Bed_Bath_Table;700;16;10;16
283f243bb09e48e8f324d175182d5cfa;Telephony;225;18;5;16
ce195678bb5445bf68a272e3aeb5bb69;Sports_Leisure;3800;31;31;31
7b18385da9c1aa96dcc9bf8da7ea4608;Computers_Accessories;1000;22;22;22
8e9ecca4227272deda7212e69c0d7429;Furniture_Decor;680;33;4;33
c702ae743958a81cd230189d4e72674c;Computers_Accessories;183;23;14;14
115fdef806a3b8e9fc52a1dee818f2de;Baby;450;35;2;25
bb1ee1154c7f9b5329328e3fab9e6bb2;Stationery;8800;32;5;40
6e1b14d3cbb5fb3a2c00351007127dfd;Cool_Stuff;1625;44;24;32
28e4cc79e14821f63f876cb3b2f52eeb;Health_Beauty;400;20;9;15
d0fb1e667e989933a80444f93da833c0;Housewares;525;18;19;16
36c1e7a02219b5d1e56743473a92e895;Sports_Leisure;800;25;25;25
4c1bdb311e919e2100eef5ef92debbbe;Auto;2200;22;4;22
acef497c1130f71ccfe63aaa1c9a607d;Health_Beauty;200;16;6;11
94c07760f470ab9997f27d0129682eb3;#N/A;450;16;20;11
18301962305db63b0f3e995998075ffa;Costruction_Tools_Garden;200;16;16;12
87f6e794e8e759e774a4c34590565036;Toys;950;35;6;25
42749c525c90994bd3d4c74edf047172;Costruction_Tools_Garden;1300;60;13;23
db933f6b3a695ab2f9f990ced2a0c258;Computers_Accessories;850;35;15;15
b59e3776fd0270273b8f6b1345e2f0fc;Home_Appliances;16350;25;25;25
a1231816b47b24a6fa3de97f2147a8b6;Stationery;6150;25;55;45
901d948bd60c35ff015aa3a8fe28b610;Computers_Accessories;200;20;10;15
ba58dd885694fa6a278aa4217365680a;Musical_Instruments;9100;55;25;35
00de7f393d962717eeeb2d7131a40dba;Telephony;300;16;5;12
d51e0a7f437c0d14f560082ed007fd85;Perfumery;210;17;11;14
70906e04da1eebf3d1b8791bd09ffe85;Computers_Accessories;214;18;14;13
884b444b6ef19272ab3adf358afcc921;Cool_Stuff;10600;57;34;37
643a66b1dc5dad3de6cb5a41549e72f1;Home_Construction;300;27;8;21
f74eb9bc847b5e5e906e5e214bb451b8;Furniture_Decor;900;30;4;20
cb8e28059517d11290a61a51203df575;Housewares;500;16;30;40
b776dbd8d7dfb18b7422dd99b1f1ba03;Housewares;3350;22;17;23
9c74c26ab807a4a6a5c1dd3c0a112d76;Bed_Bath_Table;500;20;10;20
16447aab914c7ecbeb5b7b7518ff3d94;Furniture_Decor;150;25;5;20
2d27434c710806b971a721da337a112a;Watches_Gifts;200;16;2;20
e502a4cfd9526d141774f8f7b3d2f782;Computers_Accessories;100;16;8;11
48619586c9a058ad8640a4e53185a9e0;Furniture_Decor;700;20;20;20
794c86fac605d182da0e2e7965c047f6;Consoles_Games;200;21;5;14
bf06a69bb27c58156391de458700f3e7;Watches_Gifts;300;16;2;11
f45d3b91af1103db9a21dc9d11cb9223;Fashion_Shoes;750;22;12;33
b7c082547bcb8ee0d7537b17668bc108;Signaling_And_Security;233;22;17;15
159d2dfef362b9ad87fc748aeca593e8;Sports_Leisure;400;23;20;15
15c6285354cb4294fba984d48fd19805;Drinks;1400;25;25;25
5e560c2bf4bf75f9c836af727033f3c2;Office_Furniture;20500;58;28;58
aae1c80508d794a69456c92a49968a2b;Furniture_Decor;1550;69;11;11
3f6f946481fd39f4eda986012f6e0447;#N/A;1600;38;28;40
e5255f9b1ef223780f2e2d7d3e11fd22;Sports_Leisure;2850;16;15;15
4710a0bdb9d5f433754a8c77de67ed88;Bed_Bath_Table;300;20;10;20
732b161706d966d09976eec245d8b3bf;Health_Beauty;2100;30;17;17
8e761c0d91fd28b0937e63238852f2f8;Stationery;550;25;7;20
8bd9ea581812a401d20fdccc7b8abb1a;Fashion_Bags_Accessories;200;16;2;20
18bbb32704d17a575910a8cf8089bce4;Fixed_Telephony;725;22;12;17
45f68d6b5c1bdaeb13882fdcb62e4e47;Baby;500;23;33;11
df3ef285e62ef3719a8d1b02ea511fc9;Auto;200;16;16;12
9bfc587761f18460f4b443495f3588b4;Christmas_Supplies;4200;40;35;40
ed13ae6f86e2108b97c3e86d7a9adc3b;Sports_Leisure;1600;26;26;26
3606696d19bbcad6cb6c0e985749862f;Auto;450;16;9;15
e002889aa3b0026aa7dd040d8344a14b;Sports_Leisure;650;38;10;28
2944c269bc95271a46f4c63f07149b0a;Cool_Stuff;275;16;16;13
84c14b1bdd1a86dad802e0863ef5385e;Bed_Bath_Table;2200;35;20;30
b18d3e74e5793a823be8acec061a5977;Toys;367;29;21;21
5cd053141f4add1fc0a9ea4fb43242db;Health_Beauty;850;31;14;20
a90344a21959338905811b0c0248ac4a;Stationery;150;16;6;11
2eb73af678f6999d0c48d617f5bc42bb;Bed_Bath_Table;4150;51;11;51
962a6951154f98f2c8e9a5b8b2bcf4a9;Furniture_Decor;2550;30;35;30
1a264b7839c199ba4df21d5284492650;Auto;250;18;11;14
ea13d597910697c345c5e41c59512986;Furniture_Decor;1700;69;20;53
a742e0f6787ec4e2ae3a124d40d82c6c;Bed_Bath_Table;2150;45;13;35
8aba0cf5748dc396ec71bfdb0624a2fe;Sports_Leisure;300;40;10;15
e4d1cdc6559e08672c98c73a21305521;Sports_Leisure;150;25;5;20
691e94cb0e5eef842f15bb1ca0dac309;Housewares;6500;63;14;44
3bb8427f7700385308f42cfcf4c8d10d;Consoles_Games;700;25;25;16
92ee7c820f6eb0c532ecd94508e3cc29;Audio;200;18;6;16
a9d8f831888820cd641dcd5ca9fea4e8;#N/A;50;16;2;11
48270bcc7097939dcf14a537d7128054;#N/A;1000;30;30;30
d1ff1a1223a2739d17005c9f4c4a40b6;Stationery;10100;28;55;37
81a7ce9e5b3c92b523c22a4d3d3e05f4;Housewares;450;16;30;11
b5778c55de68777a0a3565e03b2e2817;#N/A;2500;26;25;47
e91955df14147b502c6737d45dd0bdcc;Small_Appliances;1000;28;20;28
72b253635b316f49e42e618d6e585ebc;Toys;125;22;7;14
c14d410aea63d378e1934e00f20924cc;Health_Beauty;2000;22;12;16
7b85e3deef35afd6ebed5461ee8f0641;Computers_Accessories;1583;18;15;12
6fd08d44046ab994b96ff38ad6fcfba1;Baby;500;23;23;23
165948b2c41e846df7d09b56826a747f;Fashion_Bags_Accessories;200;16;2;11
7c197490eb450e4ef0453e2ac0af9f30;Computers_Accessories;900;30;15;15
fb629d276a4906468cec4054df4bfd24;Auto;100;16;20;11
87203c0c493c868d66c51ca0b47328d2;Housewares;3150;34;18;19
15d5088ad671c687e6ee89b9ba4e0766;Small_Appliances;17325;35;40;40
931c60354b3929e5d44693757b11b5c0;Health_Beauty;375;29;4;16
64eb8b21706b8e2c733ba16bf02a1537;Health_Beauty;1100;20;14;16
736c8680c4a1ce8fc7ed08c9df0431ab;Auto;4450;56;11;32
1349eb7b72fc4394d408917c76464af8;Baby;133;21;8;14
33f00e46ac331db0df0c5e84b67dc1e0;Toys;50;20;8;17
b21f65209a6ce012874c5b0a33d7bc55;Luggage_Accessories;100;30;8;25
3d870b8af7dbdc91b10cfb0139f3d44d;Bed_Bath_Table;250;16;10;16
0c9439abe84dc40a64fc164365c4d064;Drinks;2775;16;38;11
cfe99a31516679fb9515881d25891570;Fashion_Shoes;500;29;12;23
a6a5c394a9908ba4b34f50ce6bbb3465;Furniture_Decor;400;69;11;11
